"","Indnum","Group","Activity","Units","Consumption","Quality_of_Life_Importance__1_10","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel","TCF","TrQL"
"24687",915,3,"use of dishwasher","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0
"24688",915,3,"use of clothes washer","count",8,42,0,0,0,0,0,0,0,0,0,0,0,336
"24689",915,3,"use of clothes dryer","count",3,11,0,0,0,0,0,0,0,0,0,0,0,33
"24690",915,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24691",915,3,"use of  oven","count",11,31,0,0,0,0,0,0,0,0,0,0,0,341
"24692",915,3,"use of self-clean feature of electric oven","count",4,11,0,0,0,0,0,0,0,0,0,0,0,44
"24693",915,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24694",915,4,"TV/computer use","count",62,27,0,0,0,0,0,0,0,0,0,0,0,1674
"24695",915,5,"air travel - large plane","miles",2562,45,0,0,0,0,0,0,0,0,0,0,0,115290
"24696",915,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24697",915,5,"car trips- self only","miles",438,50,0,0,0,0,0.000551,0,0,0,0,0,0.000551,21900
"24698",915,5,"car trips - driver and self","miles",18,23,0,0,0,0,0.000554,0,0,0,0,0,0.000554,414
"24699",915,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24700",915,5,"trips using public ground transportation","bags",19,59,0,0,0,0,0,0,0,0,0,0,0,1121
"24701",915,6,"bags of garbage disposed","bags",23,43,0,0,0,0,0,0,0,0,0,0,0,989
"24702",915,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24703",915,6,"bags of compost deposited (negative CF)","bags",7,15,0,0,0,0,0,0,0,0,0,0,0,105
"24704",915,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24705",915,6,"large items disposed","items",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"24706",916,1,"Household heating => 70F","count",3,81,0,0,0,0,0,0.000436,0,0,0,0,0.000436,243
"24707",916,1,"Household heating < 70F","count",10,89,0,0,0,0,0,0.000872,0,0,0,0,0.000872,890
"24708",916,1,"Use of heat pump","count",0,55,0,0,0,0,0,0,0,0,0,0,0,0
"24709",916,1,"Use of air conditioner","count",12,47,0,0,0,0,0,0,0,0,0,0,0,564
"24710",916,2,"shower - short","count",2,92,0,0,0,0,0,0,0,0,0,0,0,184
"24711",916,2,"shower - long (> 3 min)","count",36,91,0,0,0,0,0,0,0,0,0,0,0,3276
"24712",916,2,"bath","count",0,20,0,0,0,0,0,0,0,0,0,0,0,0
"24713",916,2,"wash-up","count",32,31,0,0,0,0,0,0,0,0,0,0,0,992
"24714",916,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"24715",916,3,"use of clothes washer","count",4,31,0,0,0,0,0,0,0,0,0,0,0,124
"24716",916,3,"use of clothes dryer","count",4,15,0,0,0,0,0,0,0,0,0.000122,0,0.000122,60
"24717",916,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"24718",916,3,"use of  oven","count",11,41,0,0,0,0,0,0,0,0,0.00015,0,0.00015,451
"24719",916,3,"use of self-clean feature of electric oven","count",4,20,0,0,0,0,0,0,0,0,0,0,0,80
"24720",916,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24721",916,4,"TV/computer use","count",64,26,0,0,0,0,0,0,0,0,0,0,0,1664
"24722",916,5,"air travel - large plane","miles",2597,48,0,0,0,0,0,0,0,0,0,0,0,124656
"24723",916,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"24724",916,5,"car trips- self only","miles",353,52,0,0,0,0,0.000551,0,0,0,0,0,0.000551,18356
"24725",916,5,"car trips - driver and self","miles",13,22,0,0,0,0,0.000554,0,0,0,0,0,0.000554,286
"24726",916,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24727",916,5,"trips using public ground transportation","bags",13,52,0,0,0,0,0,0,0,0,0,0,0,676
"24728",916,6,"bags of garbage disposed","bags",28,51,0,0,0,0,0,0,0,0,0,0,0,1428
"24729",916,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24730",916,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24731",916,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24732",916,6,"large items disposed","items",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"24733",917,1,"Household heating => 70F","hours",7,66,0,0,0,0,0,0.000436,0,0.00065,0,0,0.001086,462
"24734",917,1,"Household heating < 70F","hours",9,61,0,0,0,0,0,0.000872,0,0,0,0,0.000872,549
"24735",917,1,"Use of heat pump","hours",0,51,0,0,0,0,0,0,0,0,0,0,0,0
"24736",917,1,"Use of air conditioner","hours",18,49,0,0,0,0,0,0,0,0,0,0,0,882
"24737",917,2,"shower - short","count",8,98,0,0,0,0,0,0,0,0,0,0,0,784
"24738",917,2,"shower - long (> 3 min)","count",22,75,0,0,0,0,0,0,0,0,0,0,0,1650
"24739",917,2,"bath","count",0,11,0,0,0,0,0,0,0,0,0,0,0,0
"24740",917,2,"wash-up","count",40,37,0,0,0,0,0,0,0,0,0,0,0,1480
"24741",917,3,"use of dishwasher","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0
"24742",917,3,"use of clothes washer","count",8,43,0,0,0,0,0,0,0,0,0,0,0,344
"24743",917,3,"use of clothes dryer","count",2,16,0,0,0,0,0,0,0,0,0,0,0,32
"24744",917,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24745",917,3,"use of  oven","count",11,38,0,0,0,0,0,0,0,0,0,0,0,418
"24746",917,3,"use of self-clean feature of electric oven","count",1,18,0,0,0,0,0,0,0,0,0,0,0,18
"24747",917,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24748",917,4,"TV/computer use","count",58,29,0,0,0,0,0,0,0,0,0,0,0,1682
"24749",917,5,"air travel - large plane","miles",2629,43,0,0,0,0,0,0,0,0,0,0,0,113047
"24750",917,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24751",917,5,"car trips- self only","miles",449,56,0,0,0,0,0.000551,0,0,0,0,0,0.000551,25144
"24752",917,5,"car trips - driver and self","miles",19,36,0,0,0,0,0.000554,0,0,0,0,0,0.000554,684
"24753",917,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24754",917,5,"trips using public ground transportation","bags",13,45,0,0,0,0,0,0,0,0,0,0,0,585
"24755",917,6,"bags of garbage disposed","bags",27,46,0,0,0,0,0,0,0,0,0,0,0,1242
"24756",917,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24757",917,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24758",917,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24759",917,6,"large items disposed","items",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"24760",918,1,"Household heating => 70F","count",3,62,0,0,0,0,0,0.000436,0,0,0,0,0.000436,186
"24761",918,1,"Household heating < 70F","count",2,89,0,0,0,0,0,0.000872,0,0,0,0,0.000872,178
"24762",918,1,"Use of heat pump","count",1,47,0,0,0,0,0,0,0,0,0,0,0,47
"24763",918,1,"Use of air conditioner","count",12,43,0,0,0,0,0,0,0,0,0,0,0,516
"24764",918,2,"shower - short","count",3,95,0,0,0,0,0,0,0,0,0,0,0,285
"24765",918,2,"shower - long (> 3 min)","count",40,76,0,0,0,0,0,0,0,0,0,0,0,3040
"24766",918,2,"bath","count",0,17,0,0,0,0,0,0,0,0,0,0,0,0
"24767",918,2,"wash-up","count",40,39,0,0,0,0,0,0,0,0,0,0,0,1560
"24768",918,3,"use of dishwasher","count",0,21,0,0,0,0,0,0,0,0,0,0,0,0
"24769",918,3,"use of clothes washer","count",7,46,0,0,0,0,0,0,0,0,0,0,0,322
"24770",918,3,"use of clothes dryer","count",2,18,0,0,0,0,0,0,0,0,0.000122,0,0.000122,36
"24771",918,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"24772",918,3,"use of  oven","count",8,39,0,0,0,0,0,0,0,0,0.00015,0,0.00015,312
"24773",918,3,"use of self-clean feature of electric oven","count",3,19,0,0,0,0,0,0,0,0,0,0,0,57
"24774",918,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24775",918,4,"TV/computer use","count",60,28,0,0,0,0,0,0,0,0,0,0,0,1680
"24776",918,5,"air travel - large plane","miles",2104,47,0,0,0,0,0,0,0,0,0,0,0,98888
"24777",918,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24778",918,5,"car trips- self only","miles",400,50,0,0,0,0,0.000551,0,0,0,0,0,0.000551,20000
"24779",918,5,"car trips - driver and self","miles",37,24,0,0,0,0,0.000554,0,0,0,0,0,0.000554,888
"24780",918,5,"car trips - 2+ people with multiple end points","miles",28,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24781",918,5,"trips using public ground transportation","bags",16,58,0,0,0,0,0,0,0,0,0,0,0,928
"24782",918,6,"bags of garbage disposed","bags",28,42,0,0,0,0,0,0,0,0,0,0,0,1176
"24783",918,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24784",918,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24785",918,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24786",918,6,"large items disposed","items",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"24787",919,1,"Household heating => 70F","hours",4,75,0,0,0,0,0,0.000436,0,0,0,0,0.000436,300
"24788",919,1,"Household heating < 70F","hours",3,64,0,0,0,0,0,0.000872,0,0,0,0,0.000872,192
"24789",919,1,"Use of heat pump","hours",0,54,0,0,0,0,0,0,0,0,0,0,0,0
"24790",919,1,"Use of air conditioner","hours",31,41,0,0,0,0,0,0,0,0,0,0,0,1271
"24791",919,2,"shower - short","count",7,93,0,0,0,0,0,0,0,0,0,0,0,651
"24792",919,2,"shower - long (> 3 min)","count",35,75,0,0,0,0,0,0,0,0,0,0,0,2625
"24793",919,2,"bath","count",0,14,0,0,0,0,0,0,0,0,0,0,0,0
"24794",919,2,"wash-up","count",46,32,0,0,0,0,0,0,0,0,0,0,0,1472
"24795",919,3,"use of dishwasher","count",14,19,0,0,0,0,0,0,0,0,0,0,0,266
"24796",919,3,"use of clothes washer","count",2,38,0,0,0,0,0,0,0,0,0,0,0,76
"24797",919,3,"use of clothes dryer","count",2,11,0,0,0,0,0,0,0,0,0,0,0,22
"24798",919,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24799",919,3,"use of  oven","count",9,38,0,0,0,0,0,0,0,0,0,0,0,342
"24800",919,3,"use of self-clean feature of electric oven","count",4,18,0,0,0,0,0,0,0,0,0,0,0,72
"24801",919,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24802",919,4,"TV/computer use","count",58,22,0,0,0,0,0,0,0,0,0,0,0,1276
"24803",919,5,"air travel - large plane","miles",3812,51,0,0,0,0,0,0,0,0,0,0.000179,0.000179,194412
"24804",919,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24805",919,5,"car trips- self only","miles",360,51,0,0,0,0,0.000551,0,0,0,0,0,0.000551,18360
"24806",919,5,"car trips - driver and self","miles",32,32,0,0,0,0,0.000554,0,0,0,0,0,0.000554,1024
"24807",919,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24808",919,5,"trips using public ground transportation","bags",16,57,0,0,0,0,0,0,0,0,0,0,0,912
"24809",919,6,"bags of garbage disposed","bags",23,51,0,0,0,0,0,0,0,0,0,0,0,1173
"24810",919,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24811",919,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24812",919,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24813",919,6,"large items disposed","items",2,12,0,0,0,0,0,0,0,0,0,0,0,24
"24814",920,1,"Household heating => 70F","count",3,63,0,0,0,0,0,0.000436,0,0,0,0,0.000436,189
"24815",920,1,"Household heating < 70F","count",4,78,0,0,0,0,0,0.000872,0,0,0,0,0.000872,312
"24816",920,1,"Use of heat pump","count",0,46,0,0,0,0,0,0,0,0,0,0,0,0
"24817",920,1,"Use of air conditioner","count",26,52,0,0,0,0,0,0,0,0,0,0,0,1352
"24818",920,2,"shower - short","count",7,95,0,0.000102,0,0,0,0,0,0,0,0,0.000102,665
"24819",920,2,"shower - long (> 3 min)","count",34,87,0,0.000149,0,0,0,0,0,0,0,0,0.000149,2958
"24820",920,2,"bath","count",6,20,0,0,0,0,0,0,0,0,0,0,0,120
"24821",920,2,"wash-up","count",47,44,0,0,0,0,0,0,0,0,0,0,0,2068
"24822",920,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0
"24823",920,3,"use of clothes washer","count",6,41,0,0,0,0,0,0,0,0,0,0,0,246
"24824",920,3,"use of clothes dryer","count",1,18,0,0,0,0,0,0,0,0,0.000122,0,0.000122,18
"24825",920,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"24826",920,3,"use of  oven","count",12,41,0,0,0,0,0,0,0,0,0.00015,0,0.00015,492
"24827",920,3,"use of self-clean feature of electric oven","count",3,12,0,0,0,0,0,0,0,0,0,0,0,36
"24828",920,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24829",920,4,"TV/computer use","count",62,21,0,0,0,0,0,0,0,0,0,0,0,1302
"24830",920,5,"air travel - large plane","miles",3284,46,0,0,0,0,0,0,0,0,0,0.000179,0.000179,151064
"24831",920,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"24832",920,5,"car trips- self only","miles",312,44,0,0,0,0,0.000551,0,0,0,0,0,0.000551,13728
"24833",920,5,"car trips - driver and self","miles",12,19,0,0,0,0,0.000554,0,0,0,0,0,0.000554,228
"24834",920,5,"car trips - 2+ people with multiple end points","miles",24,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24835",920,5,"trips using public ground transportation","bags",17,59,0,0,0,0,0,0,0,0,0,0,0,1003
"24836",920,6,"bags of garbage disposed","bags",27,50,0,0,0,0,0,0,0,0,0,0,0,1350
"24837",920,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24838",920,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24839",920,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24840",920,6,"large items disposed","items",2,13,0,0,0,0,0,0,0,0,0,0,0,26
"24841",921,1,"Household heating => 70F","hours",9,62,0,0,0,0,0,0.000436,0,0,0,0,0.000436,558
"24842",921,1,"Household heating < 70F","hours",10,84,0,0,0,0,0,0.000872,0,0.000923,0,0,0.001795,840
"24843",921,1,"Use of heat pump","hours",0,46,0,0,0,0,0,0,0,0,0,0,0,0
"24844",921,1,"Use of air conditioner","hours",29,47,0,0,0,0,0,0,0,0,0,0,0,1363
"24845",921,2,"shower - short","count",2,94,0,0,0,0.000199,0,0,0,0,0,0,0.000199,188
"24846",921,2,"shower - long (> 3 min)","count",30,85,0,0,0,0,0,0,0,0,0,0,0,2550
"24847",921,2,"bath","count",0,21,8.8e-05,0,0,0,0,0,0,0,0,0,8.8e-05,0
"24848",921,2,"wash-up","count",43,33,0,0,0,0,0,0,0,0,0,0,0,1419
"24849",921,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"24850",921,3,"use of clothes washer","count",6,47,0,0,0,0,0,0,0,0,0,0,0,282
"24851",921,3,"use of clothes dryer","count",3,17,0,0,0,0,0,0,0,0.000132,0,0,0.000132,51
"24852",921,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24853",921,3,"use of  oven","count",8,33,0,0,0,0,0,0,0,0,0,0,0,264
"24854",921,3,"use of self-clean feature of electric oven","count",4,12,0,0,0,0,0,0,0,0,0,0,0,48
"24855",921,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24856",921,4,"TV/computer use","count",58,28,0,0,0,0,0,0,0,0,0,0,0,1624
"24857",921,5,"air travel - large plane","miles",2061,49,0,0,0,0,0,0,0,0,0,0,0,100989
"24858",921,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"24859",921,5,"car trips- self only","miles",326,55,0,0,0,0,0.000551,0,0,0,0,0,0.000551,17930
"24860",921,5,"car trips - driver and self","miles",12,19,0,0,0,0,0.000554,0,0,0,0,0,0.000554,228
"24861",921,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24862",921,5,"trips using public ground transportation","bags",13,49,0,0,0,0,0,0,0,0,0,0,0,637
"24863",921,6,"bags of garbage disposed","bags",24,51,0,0,0,0,0,0,0,0,0,0,0,1224
"24864",921,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24865",921,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24866",921,6,"hazardous or electric items disposed","bags",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"24867",921,6,"large items disposed","items",1,12,0,0,0,0,0,0,0,0,0,0,0,12
"24868",922,1,"Household heating => 70F","count",9,64,0,0,0,0,0,0.000436,0,0,0,0,0.000436,576
"24869",922,1,"Household heating < 70F","count",4,63,0,0,0,0,0,0.000872,0,0,0,0,0.000872,252
"24870",922,1,"Use of heat pump","count",0,44,0,0,0,0,0,0,0,0,0,0,0,0
"24871",922,1,"Use of air conditioner","count",28,46,0,0,0,0,0,0,0,0,0,0,0,1288
"24872",922,2,"shower - short","count",2,95,0,0,0,0,0,0,0,0,0,0,0,190
"24873",922,2,"shower - long (> 3 min)","count",19,72,0,0,0,0,0,0,0,0,0,0,0,1368
"24874",922,2,"bath","count",0,9,0,0,0,0,0,0,0,0,0,0,0,0
"24875",922,2,"wash-up","count",46,31,0,0,0,0,0,0,0,0,0,0,0,1426
"24876",922,3,"use of dishwasher","count",0,24,0,0,0,0,0,0,0,0,0,0,0,0
"24877",922,3,"use of clothes washer","count",3,27,0,0,0,0,0,0,0,0,0,0,0,81
"24878",922,3,"use of clothes dryer","count",4,14,0,0,0,0,0,0,0,0,0.000122,0,0.000122,56
"24879",922,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"24880",922,3,"use of  oven","count",10,34,0,0,0,0,0,0,0,0,0.00015,0,0.00015,340
"24881",922,3,"use of self-clean feature of electric oven","count",2,18,0,0,0,0,0,0,0,0,0,0,0,36
"24882",922,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24883",922,4,"TV/computer use","count",64,25,0,0,0,0,0,0,0,0,0,0,0,1600
"24884",922,5,"air travel - large plane","miles",3192,47,0,0,0,0,0,0,0,0,0,0,0,150024
"24885",922,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0.000408,0.000408,0
"24886",922,5,"car trips- self only","miles",303,45,0,0,0,0,0.000551,0,0,0,0,0,0.000551,13635
"24887",922,5,"car trips - driver and self","miles",23,23,0,0,0,0,0.000554,0,0,0,0,0,0.000554,529
"24888",922,5,"car trips - 2+ people with multiple end points","miles",29,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24889",922,5,"trips using public ground transportation","bags",18,42,0,0,0,0,0,0,0,0,0,0,0,756
"24890",922,6,"bags of garbage disposed","bags",24,49,0,0,0,0,0,0,0,0,0,0,0,1176
"24891",922,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24892",922,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24893",922,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24894",922,6,"large items disposed","items",0,12,0,0,0,0,0,0,0,0,0,0,0,0
"24895",923,1,"Household heating => 70F","hours",8,66,0,0,0,0,0,0.000436,0,0,0,0,0.000436,528
"24896",923,1,"Household heating < 70F","hours",10,67,0,0,0,0,0,0.000872,0,0,0,0,0.000872,670
"24897",923,1,"Use of heat pump","hours",0,48,0,0,0,0,0,0,0,0,0,0,0,0
"24898",923,1,"Use of air conditioner","hours",27,47,0,0,0,0,0,0,0,0,0,0,0,1269
"24899",923,2,"shower - short","count",6,93,0,0,0,0,0,0,0,0,0,0,0,558
"24900",923,2,"shower - long (> 3 min)","count",30,72,0,0,0,0,0,0,0,0,0,0,0,2160
"24901",923,2,"bath","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"24902",923,2,"wash-up","count",40,41,0,0,0,0,0,0,0,0,0,0,0,1640
"24903",923,3,"use of dishwasher","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"24904",923,3,"use of clothes washer","count",3,34,0,0,0,0,0,0,0,0,0,0,0,102
"24905",923,3,"use of clothes dryer","count",4,20,0,0,0,0,0,0,0,0,0,0,0,80
"24906",923,3,"use of cooking range","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24907",923,3,"use of  oven","count",10,34,0,0,0,0,0,0,0,0,0,0,0,340
"24908",923,3,"use of self-clean feature of electric oven","count",4,14,0,0,0,0,0,0,0,0,0,0,0,56
"24909",923,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24910",923,4,"TV/computer use","count",58,26,0,0,0,0,0,0,0,2e-06,0,0,2e-06,1508
"24911",923,5,"air travel - large plane","miles",3485,49,0,0,0,0,0,0,0,0,0,0,0,170765
"24912",923,5,"air travel - small  plane (<50 seats)","miles",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24913",923,5,"car trips- self only","miles",354,62,0,0,0,0,0.000551,0,0,0,0,0,0.000551,21948
"24914",923,5,"car trips - driver and self","miles",27,21,0,0,0,0,0.000554,0,0,0,0,0,0.000554,567
"24915",923,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24916",923,5,"trips using public ground transportation","bags",13,45,0,0,0,0,0,0,0,0,0,0,0,585
"24917",923,6,"bags of garbage disposed","bags",19,45,0,0,0,0,0,0,0,0,0,0,0,855
"24918",923,6,"bags of recycling deposited (negative CF)","bags",2,4,0,0,0,0,0,0,0,0,0,0,0,8
"24919",923,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24920",923,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24921",923,6,"large items disposed","items",1,20,0,0,0,0,0,0,0,0,0,0,0,20
"24922",924,1,"Household heating => 70F","count",8,67,0,0,0,0,0,0.000436,0,0,0,0,0.000436,536
"24923",924,1,"Household heating < 70F","count",6,81,0,0,0,0,0,0.000872,0,0,0,0,0.000872,486
"24924",924,1,"Use of heat pump","count",0,55,0,0,0,0,0,0,0,0,0,0,0,0
"24925",924,1,"Use of air conditioner","count",23,53,0,0,0,0,0,0,0,0,0,0,0,1219
"24926",924,2,"shower - short","count",6,95,0,0,0,0,0,0,0,0,0,0,0,570
"24927",924,2,"shower - long (> 3 min)","count",21,74,0,0,0,0,0,0,0,0,0,0,0,1554
"24928",924,2,"bath","count",0,19,0,0,0,0,0,0,0,0,0,0,0,0
"24929",924,2,"wash-up","count",36,36,0,0,0,0,0,0,0,0,0,0,0,1296
"24930",924,3,"use of dishwasher","count",0,25,0,0,0,0,0,0,0,0,0,0,0,0
"24931",924,3,"use of clothes washer","count",8,38,0,0,0,0,0,0,0,0,0,0,0,304
"24932",924,3,"use of clothes dryer","count",1,13,0,0,0,0,0,0,0,0,0.000122,0,0.000122,13
"24933",924,3,"use of cooking range","count",15,0,0,0,0,0,0,0,0,0,0.000135,0,0.000135,0
"24934",924,3,"use of  oven","count",12,37,0,0,0,0,0,0,0,0,0.00015,0,0.00015,444
"24935",924,3,"use of self-clean feature of electric oven","count",1,12,0,0,0,0,0,0,0,0,0,0,0,12
"24936",924,3,"Small kitchen appliance in the home","count",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24937",924,4,"TV/computer use","count",61,23,0,0,0,0,0,0,0,0,0,0,0,1403
"24938",924,5,"air travel - large plane","miles",3037,42,0,0,0,0,0,0,0,0,0,0.000179,0.000179,127554
"24939",924,5,"air travel - small  plane (<50 seats)","miles",539,26,0,0,0,0,0,0,0,0,0,0.000408,0.000408,14014
"24940",924,5,"car trips- self only","miles",309,59,0,0,0,0,0.000551,0,0,0,0,0,0.000551,18231
"24941",924,5,"car trips - driver and self","miles",21,38,0,0,0,0,0.000554,0,0,0,0,0,0.000554,798
"24942",924,5,"car trips - 2+ people with multiple end points","miles",0,0,0,0,0,0,0.000354,0,0,0,0,0,0.000354,0
"24943",924,5,"trips using public ground transportation","bags",19,49,0,0,0,0,0,0,0,0,0,0,0,931
"24944",924,6,"bags of garbage disposed","bags",18,42,0,0,0,0,0,0,0,0,0,0,0,756
"24945",924,6,"bags of recycling deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24946",924,6,"bags of compost deposited (negative CF)","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24947",924,6,"hazardous or electric items disposed","bags",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24948",924,6,"large items disposed","items",0,17,0,0,0,0,0,0,0,0,0,0,0,0
"24949",925,1,"Household heating => 70F","hours",4,87,0,0,0,0,0,0.000436,0,0,0,0,0.000436,348
"24950",925,1,"Household heating < 70F","hours",9,86,0,0,0,0,0,0.000872,0,0,0,0,0.000872,774
"24951",925,1,"Use of heat pump","hours",0,41,0,0,0,0,0,0,0,0,0,0,0,0
"24952",925,1,"Use of air conditioner","hours",17,50,0,0,0,0,0,0,0,0,0,0,0,850
"24953",925,2,"shower - short","count",8,84,0,0,0,0,0,0,0,0,0,0,0,672
"24954",925,2,"shower - long (> 3 min)","count",19,82,0,0,0,0,0,0,0,0,0,0,0,1558
"24955",925,2,"bath","count",0,20,8.8e-05,0,0,0,0,0,0,0,0,0,8.8e-05,0
"24956",925,2,"wash-up","count",40,26,0,0,0,0,0,0,0,0,0,0,0,1040
"24957",925,3,"use of dishwasher","count",0,22,0,0,0,0,0,0,0,0,0,0,0,0
