"","Indnum","Activity","solar_powered_water_heater","gas_water_heater","electric_water_heater_peak_hour","electric_water_heater_off_peak","gas","natural_gas","hybrid","electric_peak_hours","electric_off_peak_hours","jetfuel"
"19455",721,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19456",721,"TV/computer use",0,0,0,0,0,0,0,1,0,0
"19457",721,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19458",721,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19459",721,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19460",721,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19461",721,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19462",721,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19463",721,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19464",721,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19465",721,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19466",721,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19467",721,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19468",722,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19469",722,"Household heating < 70F",0,0,0,1,0,1,0,0,0,0
"19470",722,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19471",722,"Use of air conditioner",1,0,0,0,0,0,0,0,0,0
"19472",722,"shower - short",0,0,0,0,0,0,0,0,0,0
"19473",722,"shower - long (> 3 min)",1,0,0,0,0,0,0,0,0,0
"19474",722,"bath",0,0,0,0,0,0,0,0,0,0
"19475",722,"wash-up",0,0,0,0,0,0,0,0,0,0
"19476",722,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19477",722,"use of clothes washer",0,0,0,0,1,0,0,0,0,0
"19478",722,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19479",722,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"19480",722,"use of  oven",0,0,0,0,0,0,0,0,1,0
"19481",722,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19482",722,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19483",722,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19484",722,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19485",722,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19486",722,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19487",722,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19488",722,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19489",722,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19490",722,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19491",722,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19492",722,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19493",722,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19494",722,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19495",723,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19496",723,"Household heating < 70F",0,0,0,0,1,1,0,0,0,0
"19497",723,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19498",723,"Use of air conditioner",0,1,0,0,0,0,0,0,0,0
"19499",723,"shower - short",0,0,0,1,0,0,0,0,0,0
"19500",723,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19501",723,"bath",0,0,0,0,0,0,0,1,0,0
"19502",723,"wash-up",1,0,0,0,0,0,0,0,0,0
"19503",723,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19504",723,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19505",723,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"19506",723,"use of cooking range",0,1,0,0,0,0,0,0,0,0
"19507",723,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19508",723,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19509",723,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19510",723,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19511",723,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19512",723,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19513",723,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19514",723,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19515",723,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19516",723,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19517",723,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19518",723,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19519",723,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19520",723,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19521",723,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19522",724,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19523",724,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19524",724,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19525",724,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19526",724,"shower - short",0,0,0,0,0,0,0,0,0,0
"19527",724,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19528",724,"bath",0,0,1,0,0,0,0,0,0,0
"19529",724,"wash-up",0,0,0,0,0,0,0,0,0,0
"19530",724,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19531",724,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19532",724,"use of clothes dryer",0,1,0,0,0,0,0,0,1,0
"19533",724,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"19534",724,"use of  oven",1,0,0,0,0,0,0,0,1,0
"19535",724,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19536",724,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19537",724,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19538",724,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19539",724,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19540",724,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19541",724,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19542",724,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19543",724,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19544",724,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19545",724,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19546",724,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19547",724,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19548",724,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19549",725,"Household heating => 70F",0,0,1,0,0,1,0,0,0,0
"19550",725,"Household heating < 70F",0,1,1,0,0,1,0,0,0,0
"19551",725,"Use of heat pump",0,1,0,0,0,0,0,0,0,0
"19552",725,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19553",725,"shower - short",0,0,0,0,0,0,1,0,0,0
"19554",725,"shower - long (> 3 min)",1,0,0,0,0,0,0,0,0,0
"19555",725,"bath",0,0,0,1,0,0,1,0,0,0
"19556",725,"wash-up",0,0,0,0,0,0,0,0,0,0
"19557",725,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19558",725,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19559",725,"use of clothes dryer",0,1,0,0,0,0,0,0,0,0
"19560",725,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19561",725,"use of  oven",1,0,0,0,0,0,0,0,0,0
"19562",725,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19563",725,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19564",725,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19565",725,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19566",725,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19567",725,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19568",725,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19569",725,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19570",725,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19571",725,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19572",725,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19573",725,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19574",725,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19575",725,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19576",726,"Household heating => 70F",0,0,1,0,0,1,0,0,0,0
"19577",726,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19578",726,"Use of heat pump",0,0,0,1,0,0,1,0,0,0
"19579",726,"Use of air conditioner",0,0,0,0,1,0,0,0,0,0
"19580",726,"shower - short",0,0,0,0,1,0,0,0,0,0
"19581",726,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19582",726,"bath",0,0,0,1,0,0,0,0,0,0
"19583",726,"wash-up",0,0,1,0,0,0,0,0,0,0
"19584",726,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19585",726,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19586",726,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19587",726,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"19588",726,"use of  oven",0,0,0,0,0,0,0,0,1,0
"19589",726,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19590",726,"Small kitchen appliance in the home",0,1,0,0,0,0,0,0,0,0
"19591",726,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19592",726,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19593",726,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19594",726,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19595",726,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19596",726,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19597",726,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19598",726,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19599",726,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19600",726,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19601",726,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19602",726,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19603",727,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19604",727,"Household heating < 70F",1,0,0,0,0,1,0,0,0,0
"19605",727,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19606",727,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19607",727,"shower - short",0,0,0,0,0,0,0,0,0,0
"19608",727,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19609",727,"bath",1,0,0,0,0,0,0,0,0,0
"19610",727,"wash-up",0,0,0,0,0,0,0,0,0,0
"19611",727,"use of dishwasher",0,1,0,1,0,0,0,0,0,0
"19612",727,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19613",727,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"19614",727,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19615",727,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19616",727,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19617",727,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19618",727,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19619",727,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19620",727,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19621",727,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19622",727,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19623",727,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19624",727,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19625",727,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19626",727,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19627",727,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19628",727,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19629",727,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19630",728,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19631",728,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19632",728,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19633",728,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19634",728,"shower - short",0,0,1,1,0,0,0,0,0,0
"19635",728,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19636",728,"bath",0,0,0,0,0,0,0,0,0,0
"19637",728,"wash-up",0,0,0,0,0,0,0,0,0,0
"19638",728,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19639",728,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19640",728,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19641",728,"use of cooking range",0,0,0,0,0,0,0,0,1,0
"19642",728,"use of  oven",0,0,1,0,0,0,0,0,1,0
"19643",728,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19644",728,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19645",728,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19646",728,"air travel - large plane",0,0,0,0,0,0,0,0,0,1
"19647",728,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19648",728,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19649",728,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19650",728,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19651",728,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19652",728,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19653",728,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19654",728,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19655",728,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19656",728,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19657",729,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"19658",729,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19659",729,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19660",729,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19661",729,"shower - short",0,0,0,0,0,0,1,0,0,0
"19662",729,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19663",729,"bath",0,0,0,0,0,0,0,0,0,0
"19664",729,"wash-up",0,0,0,1,0,0,0,0,0,0
"19665",729,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19666",729,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19667",729,"use of clothes dryer",0,0,1,0,0,0,0,0,0,0
"19668",729,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19669",729,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19670",729,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19671",729,"Small kitchen appliance in the home",0,0,0,0,0,0,0,1,0,0
"19672",729,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19673",729,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19674",729,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19675",729,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19676",729,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19677",729,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19678",729,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19679",729,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19680",729,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19681",729,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19682",729,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19683",729,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19684",730,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"19685",730,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19686",730,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19687",730,"Use of air conditioner",0,0,0,1,0,0,0,0,0,0
"19688",730,"shower - short",0,0,0,0,0,0,0,0,0,0
"19689",730,"shower - long (> 3 min)",1,0,0,0,1,0,0,0,0,0
"19690",730,"bath",0,0,0,1,0,0,0,0,0,0
"19691",730,"wash-up",0,0,0,0,0,0,0,0,0,0
"19692",730,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19693",730,"use of clothes washer",0,0,0,1,0,0,0,0,0,0
"19694",730,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19695",730,"use of cooking range",0,1,0,0,0,0,0,0,1,0
"19696",730,"use of  oven",0,0,0,0,0,0,0,0,1,0
"19697",730,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19698",730,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19699",730,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19700",730,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19701",730,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19702",730,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19703",730,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19704",730,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19705",730,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19706",730,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19707",730,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19708",730,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19709",730,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19710",730,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19711",731,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19712",731,"Household heating < 70F",0,1,0,0,0,1,0,0,0,0
"19713",731,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19714",731,"Use of air conditioner",0,0,1,0,0,0,0,0,0,0
"19715",731,"shower - short",0,0,0,0,0,0,0,0,0,0
"19716",731,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19717",731,"bath",0,0,0,0,0,0,0,0,0,0
"19718",731,"wash-up",0,0,0,0,0,0,0,0,0,0
"19719",731,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19720",731,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19721",731,"use of clothes dryer",0,0,1,0,0,0,0,0,0,0
"19722",731,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19723",731,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19724",731,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19725",731,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19726",731,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19727",731,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19728",731,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19729",731,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19730",731,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19731",731,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19732",731,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19733",731,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19734",731,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19735",731,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19736",731,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19737",731,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19738",732,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19739",732,"Household heating < 70F",1,0,1,0,0,1,0,0,0,0
"19740",732,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19741",732,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19742",732,"shower - short",0,0,0,0,0,0,0,0,0,0
"19743",732,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19744",732,"bath",0,0,0,0,0,0,0,0,0,0
"19745",732,"wash-up",0,0,0,0,0,0,0,0,0,0
"19746",732,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19747",732,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19748",732,"use of clothes dryer",0,0,0,0,0,0,0,1,1,0
"19749",732,"use of cooking range",0,0,0,0,0,0,0,1,1,0
"19750",732,"use of  oven",0,0,0,0,0,0,0,0,1,0
"19751",732,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19752",732,"Small kitchen appliance in the home",0,0,1,0,0,0,0,0,0,0
"19753",732,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19754",732,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19755",732,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,1
"19756",732,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19757",732,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19758",732,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19759",732,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19760",732,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19761",732,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19762",732,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19763",732,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19764",732,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19765",733,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19766",733,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19767",733,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19768",733,"Use of air conditioner",0,0,1,0,0,0,0,0,0,0
"19769",733,"shower - short",0,0,0,0,0,0,0,0,0,0
"19770",733,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19771",733,"bath",0,0,0,0,0,0,0,0,0,0
"19772",733,"wash-up",0,0,0,0,0,0,0,0,0,0
"19773",733,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19774",733,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19775",733,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"19776",733,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19777",733,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19778",733,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19779",733,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19780",733,"TV/computer use",0,0,0,0,0,0,0,0,0,0
"19781",733,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19782",733,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19783",733,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19784",733,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19785",733,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19786",733,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19787",733,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19788",733,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19789",733,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19790",733,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19791",733,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19792",734,"Household heating => 70F",0,0,0,0,0,1,0,0,0,0
"19793",734,"Household heating < 70F",0,0,0,0,0,1,0,0,0,0
"19794",734,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19795",734,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19796",734,"shower - short",0,0,0,0,0,0,0,0,0,0
"19797",734,"shower - long (> 3 min)",0,0,0,0,0,0,0,0,0,0
"19798",734,"bath",0,1,0,0,0,0,0,0,0,0
"19799",734,"wash-up",0,0,0,0,0,0,0,0,0,0
"19800",734,"use of dishwasher",0,0,0,1,0,0,0,0,0,0
"19801",734,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19802",734,"use of clothes dryer",0,0,0,0,0,0,0,0,1,0
"19803",734,"use of cooking range",1,0,0,0,0,0,0,0,1,0
"19804",734,"use of  oven",0,0,0,0,0,0,0,1,1,0
"19805",734,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19806",734,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19807",734,"TV/computer use",1,0,0,0,0,0,0,0,0,0
"19808",734,"air travel - large plane",0,0,0,0,0,0,0,0,0,0
"19809",734,"air travel - small  plane (<50 seats)",0,0,0,0,0,0,0,0,0,0
"19810",734,"car trips- self only",0,0,0,0,1,0,0,0,0,0
"19811",734,"car trips - driver and self",0,0,0,0,1,0,0,0,0,0
"19812",734,"car trips - 2+ people with multiple end points",0,0,0,0,1,0,0,0,0,0
"19813",734,"trips using public ground transportation",0,0,0,0,0,0,0,0,0,0
"19814",734,"bags of garbage disposed",0,0,0,0,0,0,0,0,0,0
"19815",734,"bags of recycling deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19816",734,"bags of compost deposited (negative CF)",0,0,0,0,0,0,0,0,0,0
"19817",734,"hazardous or electric items disposed",0,0,0,0,0,0,0,0,0,0
"19818",734,"large items disposed",0,0,0,0,0,0,0,0,0,0
"19819",735,"Household heating => 70F",0,1,0,0,0,1,0,0,0,0
"19820",735,"Household heating < 70F",0,0,1,1,0,1,0,0,0,0
"19821",735,"Use of heat pump",0,0,0,0,0,0,0,0,0,0
"19822",735,"Use of air conditioner",0,0,0,0,0,0,0,0,0,0
"19823",735,"shower - short",0,0,0,0,0,0,0,0,0,0
"19824",735,"shower - long (> 3 min)",0,0,1,0,0,0,0,0,0,0
"19825",735,"bath",0,0,0,0,0,0,0,1,0,0
"19826",735,"wash-up",0,0,0,0,0,0,0,0,0,0
"19827",735,"use of dishwasher",0,0,0,0,0,0,0,0,0,0
"19828",735,"use of clothes washer",0,0,0,0,0,0,0,0,0,0
"19829",735,"use of clothes dryer",0,0,0,0,0,0,0,0,0,0
"19830",735,"use of cooking range",0,0,0,0,0,0,0,0,0,0
"19831",735,"use of  oven",0,0,0,0,0,0,0,0,0,0
"19832",735,"use of self-clean feature of electric oven",0,0,0,0,0,0,0,0,0,0
"19833",735,"Small kitchen appliance in the home",0,0,0,0,0,0,0,0,0,0
"19834",735,"TV/computer use",0,1,0,0,0,0,0,0,0,0
